File_Name,Sample_Rate,Duration_s,Avg_F0_Hz,Avg_ZCR_per_s,Avg_Energy,Voiced_Frame_Ratio,Spectral_Centroid_Mean,Spectral_Bandwidth_Mean,Spectral_Rolloff_Mean,Spectral_Flatness_Mean,MFCC1_Mean,MFCC2_Mean,MFCC3_Mean,MFCC4_Mean,MFCC5_Mean,Gender,Age
G08_D02_C_6_Sad_C4.wav,48000,8.0735,258.0065687483301,1442.7936507936508,0.01161506202958879,0.4891304347826087,2530.649896708266,2574.253774956384,1879.4198207171314,0.11211742830768599,,,,,,Child,6
G08_D03_F_20_Happy_C2.wav,48000,3.5578333333333334,286.52634929541006,1180.4444444444443,0.015342234176618083,0.6360424028268551,1385.3789099292935,1380.6850088970123,1115.4829545454545,0.01942433045763987,,,,,,Female,20
G08_D03_F_20_Neutral_C1.wav,48000,4.217833333333333,235.40851265267625,1059.3617021276596,0.006235192917974283,0.5595238095238095,1626.933337662594,1828.9278811152908,1225.4464285714287,0.044088953599755884,,,,,,Female,20
G08_D03_F_20_Shocked_C5.wav,48000,5.1978333333333335,265.0991425025404,1605.8666666666666,0.0036237108199684708,0.5434782608695652,2138.1009006693766,1878.6629865756877,1804.4453770661157,0.04745086213268224,,,,,,Female,20
G08_D04_M_22_Furious_C3.wav,48000,3.5978333333333334,108.28693634207615,875.2941176470588,0.008491584673523903,0.5944055944055944,1747.516108500367,1735.7821757293116,1711.498877245509,0.055574580544139135,,,,,,Male,22
G08_D04_M_22_Sad_C4.wav,48000,3.737833333333333,114.1358600965488,1074.2857142857142,0.0048395035217374625,0.49328859060402686,1917.0421836080388,2131.1018861969887,1363.0898775216137,0.06410724637143046,,,,,,Male,22
G08_D04_M_22_Shocked_C5.wav,48000,4.237833333333334,135.79344886742447,1893.1914893617022,0.011798109824881485,0.5562130177514792,1854.5431686102506,1537.140213114723,1728.1884517766498,0.01938069799396066,,,,,,Male,22
G08_D05_F_52_Furious_C3.wav,48000,4.337833333333333,232.22379936098912,1141.063829787234,0.020869114510450804,0.5433526011560693,1742.4407395736648,1878.1285826944568,1046.4291253101737,0.030982773383984693,,,,,,Female,52
G08_D05_F_52_Happy_C2.wav,48000,4.337833333333333,234.17238830353986,892.1327014218009,0.02118956083935019,0.6098265895953757,1481.3446360179107,1607.4806991816786,1125.0581575682381,0.029654013350167537,,,,,,Female,52
G08_D05_F_52_Sad_C4.wav,48000,5.177833333333333,192.52084931036123,1064.8756218905473,0.02040827558779005,0.48668280871670705,1606.320770615456,1738.2460941890636,1133.752593360996,0.030482489054092395,,,,,,Female,52
G08_D06_M_49_Furious_C3.wav,48000,4.437833333333334,157.93192262090395,947.0588235294117,0.02489798924210025,0.576271186440678,1566.3319122037399,1794.99974548526,1269.3704600484261,0.03347368205956733,,,,,,Male,49
G08_D06_M_49_Sad_C4.wav,48000,5.677833333333333,156.62806250317922,1152.142857142857,0.006091418009115538,0.49448123620309054,1672.334900166432,2028.3642659802385,1306.6073960302458,0.06460503324623444,,,,,,Male,49
G08_D06_M_49_Shocked_C5.wav,48000,5.677833333333333,154.96286873686535,1382.2421524663678,0.011248278050322882,0.4922737306843267,1909.1629689597926,2190.200743442016,1397.3446361058602,0.06717260744457149,,,,,,Male,49
G09_D01_K_22_Sad_C4.wav,44100,4.57,217.02916025701168,1995.433260281478,0.07952857439758328,0.5824175824175825,2511.325713862277,2553.8719525228303,2062.880859375,0.14117041346021397,,,,,,Female,22
G09_D01_K_22_Happy_C2.wav,44100,3.69,274.84262292496766,954.3458533890949,0.12255118541895124,0.6258503401360545,1452.280501216282,1733.1559327294754,1067.4022504478503,0.0530897320450112,,,,,,Female,22
G09_D01_K_22_Furious_C3.wav,44100,4.3,249.60794202691747,913.5325800597157,0.050514449419397506,0.5422740524781341,1675.4090908285914,1755.2316212719838,1424.2424323058583,0.048133233826365855,,,,,,Female,22
G09_D02_K_21_Furious_C3.wav,44100,3.84,304.46185363467305,1575.2173082433853,0.08028169087756043,0.5588235294117647,2694.6524777542086,2887.373727572114,1938.449236668578,0.08440018442901713,,,,,,Female,21
G09_D02_K_21_Happy_C2.wav,44100,3.72,319.8426103405979,2178.096232479829,0.10560293210977811,0.5608108108108109,3066.9723016800676,2958.0604127831043,2376.1244331624607,0.08727926304671393,,,,,,Female,21
G09_D02_K_21_Neutral_C1.wav,44100,3.78,190.37693952507942,1734.5446033268984,0.051235427622951815,0.521594684385382,3000.9040958547316,3295.6397211501508,1811.6646144701087,0.09720690253359061,,,,,,Female,21
G09_D03_E_21_Neutral_C1.wav,44100,7.13,146.50320191178906,1336.433430388176,0.029917775476078205,0.48857644991212656,2368.241355955084,3049.771363562628,1131.5328195325287,0.11052208801392599,,,,,,Male,21
G09_D03_E_21_Happy_C2.wav,44100,6.34,133.48486810361572,978.6838475499093,0.04612611950587772,0.49407114624505927,2195.393930415225,2840.522128912265,1022.9262884150553,0.09967192176332759,,,,,,Male,21
